data,dia_semana,turno,canal,pedidos,faturamento,ticket_medio,tempo_medio_atendimento_min,funcionarios_no_turno,avaliacao_media_cliente
2025-08-08,Sexta,Manhã,Salão,34,870.74,25.61,6.4,5,4.6
2025-08-08,Sexta,Manhã,Drive-Thru,58,1755.08,30.26,3.19,5,4.5
2025-08-08,Sexta,Manhã,Delivery/App,15,527.1,35.14,10.28,5,4.5
2025-08-08,Sexta,Tarde,Salão,69,1936.14,28.06,6.48,10,4.6
2025-08-08,Sexta,Tarde,Drive-Thru,132,4589.64,34.77,3.39,10,5.0
2025-08-08,Sexta,Tarde,Delivery/App,42,1456.14,34.67,10.51,10,4.5
2025-08-08,Sexta,Noite,Salão,51,1653.42,32.42,5.73,12,5.0
2025-08-08,Sexta,Noite,Drive-Thru,150,4348.5,28.99,4.04,12,4.3
2025-08-08,Sexta,Noite,Delivery/App,40,1577.2,39.43,11.07,12,5.0
2025-08-09,Sábado,Manhã,Salão,31,688.2,22.2,5.07,6,4.4
2025-08-09,Sábado,Manhã,Drive-Thru,57,1713.99,30.07,3.8,6,4.3
2025-08-09,Sábado,Manhã,Delivery/App,14,588.0,42.0,10.26,6,4.5
2025-08-09,Sábado,Tarde,Salão,74,2447.18,33.07,5.22,11,4.8
2025-08-09,Sábado,Tarde,Drive-Thru,110,3041.5,27.65,2.73,11,5.0
2025-08-09,Sábado,Tarde,Delivery/App,40,1792.8,44.82,11.11,11,4.5
2025-08-09,Sábado,Noite,Salão,61,1705.56,27.96,6.58,11,4.6
2025-08-09,Sábado,Noite,Drive-Thru,126,3097.08,24.58,3.9,11,4.7
2025-08-09,Sábado,Noite,Delivery/App,59,2400.12,40.68,11.7,11,4.5
2025-08-10,Domingo,Manhã,Salão,36,1173.6,32.6,5.02,7,4.9
2025-08-10,Domingo,Manhã,Drive-Thru,67,2045.51,30.53,3.53,7,4.4
2025-08-10,Domingo,Manhã,Delivery/App,15,627.3,41.82,9.9,7,4.8
2025-08-10,Domingo,Tarde,Salão,61,1559.77,25.57,6.71,8,4.6
2025-08-10,Domingo,Tarde,Drive-Thru,118,3437.34,29.13,3.26,8,4.6
2025-08-10,Domingo,Tarde,Delivery/App,37,1583.97,42.81,11.59,8,4.4
2025-08-10,Domingo,Noite,Salão,46,1045.12,22.72,5.75,11,4.9
2025-08-10,Domingo,Noite,Drive-Thru,105,3292.8,31.36,3.44,11,4.4
2025-08-10,Domingo,Noite,Delivery/App,42,1285.62,30.61,11.23,11,4.4
2025-08-11,Segunda,Manhã,Salão,22,670.12,30.46,5.81,5,4.5
2025-08-11,Segunda,Manhã,Drive-Thru,52,1552.72,29.86,3.41,5,4.7
2025-08-11,Segunda,Manhã,Delivery/App,16,656.48,41.03,10.33,5,4.4
2025-08-11,Segunda,Tarde,Salão,51,1592.73,31.23,6.2,7,4.4
2025-08-11,Segunda,Tarde,Drive-Thru,82,2733.06,33.33,3.53,7,4.3
2025-08-11,Segunda,Tarde,Delivery/App,25,929.25,37.17,10.42,7,4.4
2025-08-11,Segunda,Noite,Salão,35,824.95,23.57,5.92,11,5.0
2025-08-11,Segunda,Noite,Drive-Thru,114,2808.96,24.64,3.62,11,4.5
2025-08-11,Segunda,Noite,Delivery/App,33,1172.82,35.54,12.13,11,4.5
2025-08-12,Terça,Manhã,Salão,23,750.72,32.64,6.44,6,4.6
2025-08-12,Terça,Manhã,Drive-Thru,43,1416.85,32.95,3.15,6,5.0
2025-08-12,Terça,Manhã,Delivery/App,12,456.48,38.04,9.63,6,4.6
2025-08-12,Terça,Tarde,Salão,43,1278.82,29.74,6.26,9,4.8
2025-08-12,Terça,Tarde,Drive-Thru,84,2588.04,30.81,3.27,9,4.8
2025-08-12,Terça,Tarde,Delivery/App,26,1010.36,38.86,10.41,9,4.5
2025-08-12,Terça,Noite,Salão,40,1148.4,28.71,5.81,11,4.4
2025-08-12,Terça,Noite,Drive-Thru,79,2636.23,33.37,3.49,11,4.5
2025-08-12,Terça,Noite,Delivery/App,40,1736.8,43.42,11.31,11,5.0
2025-08-13,Quarta,Manhã,Salão,30,799.8,26.66,6.26,5,4.3
2025-08-13,Quarta,Manhã,Drive-Thru,46,1558.02,33.87,3.39,5,4.7
2025-08-13,Quarta,Manhã,Delivery/App,11,376.64,34.24,10.08,5,4.7
2025-08-13,Quarta,Tarde,Salão,43,970.94,22.58,6.32,6,4.5
2025-08-13,Quarta,Tarde,Drive-Thru,76,2069.48,27.23,3.19,6,4.7
2025-08-13,Quarta,Tarde,Delivery/App,25,817.25,32.69,10.6,6,4.2
2025-08-13,Quarta,Noite,Salão,39,1056.51,27.09,5.31,12,5.0
2025-08-13,Quarta,Noite,Drive-Thru,93,2816.97,30.29,3.49,12,4.7
2025-08-13,Quarta,Noite,Delivery/App,35,1449.7,41.42,11.36,12,4.3
2025-08-14,Quinta,Manhã,Salão,24,668.4,27.85,5.11,6,4.5
2025-08-14,Quinta,Manhã,Drive-Thru,53,1427.82,26.94,3.56,6,4.2
2025-08-14,Quinta,Manhã,Delivery/App,14,475.16,33.94,10.37,6,4.4
2025-08-14,Quinta,Tarde,Salão,67,1713.86,25.58,6.52,7,4.7
2025-08-14,Quinta,Tarde,Drive-Thru,82,2392.76,29.18,3.8,7,4.0
2025-08-14,Quinta,Tarde,Delivery/App,25,798.75,31.95,11.31,7,4.2
2025-08-14,Quinta,Noite,Salão,45,1411.2,31.36,5.94,8,4.4
2025-08-14,Quinta,Noite,Drive-Thru,112,2989.28,26.69,3.83,8,4.6
2025-08-14,Quinta,Noite,Delivery/App,39,1788.93,45.87,12.0,8,4.6
2025-08-15,Sexta,Manhã,Salão,38,1270.72,33.44,6.13,7,4.6
2025-08-15,Sexta,Manhã,Drive-Thru,59,1718.67,29.13,2.93,7,4.6
2025-08-15,Sexta,Manhã,Delivery/App,15,475.05,31.67,11.23,7,4.7
2025-08-15,Sexta,Tarde,Salão,76,2497.36,32.86,6.23,9,4.6
2025-08-15,Sexta,Tarde,Drive-Thru,114,2953.74,25.91,3.7,9,4.2
2025-08-15,Sexta,Tarde,Delivery/App,33,1293.93,39.21,11.41,9,4.7
2025-08-15,Sexta,Noite,Salão,55,1240.8,22.56,5.73,13,4.8
2025-08-15,Sexta,Noite,Drive-Thru,142,4147.82,29.21,3.26,13,4.8
2025-08-15,Sexta,Noite,Delivery/App,55,1911.25,34.75,11.6,13,4.8
2025-08-16,Sábado,Manhã,Salão,34,1146.48,33.72,5.58,7,4.8
2025-08-16,Sábado,Manhã,Drive-Thru,63,1930.95,30.65,3.34,7,4.2
2025-08-16,Sábado,Manhã,Delivery/App,17,530.4,31.2,10.28,7,4.6
2025-08-16,Sábado,Tarde,Salão,85,2375.75,27.95,6.29,11,4.7
2025-08-16,Sábado,Tarde,Drive-Thru,106,2616.08,24.68,2.48,11,4.8
2025-08-16,Sábado,Tarde,Delivery/App,38,1337.6,35.2,10.77,11,4.6
2025-08-16,Sábado,Noite,Salão,61,1892.22,31.02,5.61,14,4.5
2025-08-16,Sábado,Noite,Drive-Thru,138,4850.7,35.15,2.05,14,4.7
2025-08-16,Sábado,Noite,Delivery/App,43,1489.95,34.65,11.41,14,4.7
2025-08-17,Domingo,Manhã,Salão,39,1103.7,28.3,5.87,8,4.6
2025-08-17,Domingo,Manhã,Drive-Thru,52,1594.32,30.66,2.61,8,4.8
2025-08-17,Domingo,Manhã,Delivery/App,14,634.9,45.35,9.4,8,5.0
2025-08-17,Domingo,Tarde,Salão,67,1608.67,24.01,5.86,8,4.1
2025-08-17,Domingo,Tarde,Drive-Thru,123,3381.27,27.49,2.95,8,4.6
2025-08-17,Domingo,Tarde,Delivery/App,48,1792.32,37.34,11.26,8,4.6
2025-08-17,Domingo,Noite,Salão,58,1542.22,26.59,6.64,11,4.6
2025-08-17,Domingo,Noite,Drive-Thru,146,4448.62,30.47,4.34,11,4.2
2025-08-17,Domingo,Noite,Delivery/App,45,1984.95,44.11,11.56,11,5.0
2025-08-18,Segunda,Manhã,Salão,22,656.04,29.82,5.8,4,4.5
2025-08-18,Segunda,Manhã,Drive-Thru,41,1110.28,27.08,2.45,4,4.6
2025-08-18,Segunda,Manhã,Delivery/App,12,402.72,33.56,10.29,4,4.9
2025-08-18,Segunda,Tarde,Salão,56,1633.52,29.17,5.81,9,4.6
2025-08-18,Segunda,Tarde,Drive-Thru,80,2136.8,26.71,2.98,9,4.8
2025-08-18,Segunda,Tarde,Delivery/App,28,1203.44,42.98,10.52,9,4.6
2025-08-18,Segunda,Noite,Salão,41,1311.59,31.99,6.24,12,4.5
2025-08-18,Segunda,Noite,Drive-Thru,102,2835.6,27.8,2.82,12,4.6
2025-08-18,Segunda,Noite,Delivery/App,38,1686.06,44.37,11.01,12,4.5
2025-08-19,Terça,Manhã,Salão,28,693.56,24.77,5.57,4,4.8
2025-08-19,Terça,Manhã,Drive-Thru,47,1519.51,32.33,2.83,4,4.4
2025-08-19,Terça,Manhã,Delivery/App,10,401.4,40.14,10.28,4,4.8
2025-08-19,Terça,Tarde,Salão,50,1187.0,23.74,5.87,9,4.7
2025-08-19,Terça,Tarde,Drive-Thru,105,2702.7,25.74,3.3,9,4.1
2025-08-19,Terça,Tarde,Delivery/App,28,1113.84,39.78,10.79,9,4.5
2025-08-19,Terça,Noite,Salão,40,1127.6,28.19,6.05,11,4.8
2025-08-19,Terça,Noite,Drive-Thru,88,2451.68,27.86,2.77,11,4.9
2025-08-19,Terça,Noite,Delivery/App,36,1105.92,30.72,10.69,11,4.6
2025-08-20,Quarta,Manhã,Salão,23,668.15,29.05,5.8,4,4.1
2025-08-20,Quarta,Manhã,Drive-Thru,43,1392.34,32.38,4.4,4,4.2
2025-08-20,Quarta,Manhã,Delivery/App,12,401.04,33.42,10.76,4,4.6
2025-08-20,Quarta,Tarde,Salão,40,1111.2,27.78,5.85,7,4.4
2025-08-20,Quarta,Tarde,Drive-Thru,74,2370.22,32.03,2.91,7,4.8
2025-08-20,Quarta,Tarde,Delivery/App,19,684.57,36.03,10.96,7,4.8
2025-08-20,Quarta,Noite,Salão,48,1252.32,26.09,5.62,9,4.5
2025-08-20,Quarta,Noite,Drive-Thru,95,2679.95,28.21,3.58,9,4.6
2025-08-20,Quarta,Noite,Delivery/App,34,1222.64,35.96,11.87,9,4.9
2025-08-21,Quinta,Manhã,Salão,22,551.54,25.07,5.33,4,4.4
2025-08-21,Quinta,Manhã,Drive-Thru,49,1600.83,32.67,3.87,4,4.7
2025-08-21,Quinta,Manhã,Delivery/App,12,380.52,31.71,10.04,4,4.7
2025-08-21,Quinta,Tarde,Salão,59,1316.29,22.31,5.64,6,4.7
2025-08-21,Quinta,Tarde,Drive-Thru,85,2300.95,27.07,3.3,6,4.7
2025-08-21,Quinta,Tarde,Delivery/App,29,1136.8,39.2,11.29,6,4.7
2025-08-21,Quinta,Noite,Salão,41,1295.19,31.59,5.73,11,5.0
2025-08-21,Quinta,Noite,Drive-Thru,114,2869.38,25.17,3.48,11,4.5
2025-08-21,Quinta,Noite,Delivery/App,36,1573.92,43.72,12.16,11,4.6
2025-08-22,Sexta,Manhã,Salão,31,721.06,23.26,5.82,6,4.9
2025-08-22,Sexta,Manhã,Drive-Thru,47,1387.44,29.52,3.71,6,4.6
2025-08-22,Sexta,Manhã,Delivery/App,15,553.8,36.92,10.1,6,4.7
2025-08-22,Sexta,Tarde,Salão,79,2185.93,27.67,6.51,7,4.4
2025-08-22,Sexta,Tarde,Drive-Thru,132,4488.0,34.0,4.02,7,4.5
2025-08-22,Sexta,Tarde,Delivery/App,39,1516.71,38.89,10.91,7,4.3
2025-08-22,Sexta,Noite,Salão,53,1201.51,22.67,6.28,12,4.5
2025-08-22,Sexta,Noite,Drive-Thru,155,4003.65,25.83,2.8,12,4.6
2025-08-22,Sexta,Noite,Delivery/App,45,1720.35,38.23,11.96,12,4.7
2025-08-23,Sábado,Manhã,Salão,37,1226.55,33.15,5.69,5,4.5
2025-08-23,Sábado,Manhã,Drive-Thru,61,1781.2,29.2,3.27,5,4.8
2025-08-23,Sábado,Manhã,Delivery/App,18,694.26,38.57,10.04,5,4.5
2025-08-23,Sábado,Tarde,Salão,89,2682.46,30.14,6.31,8,4.5
2025-08-23,Sábado,Tarde,Drive-Thru,107,3753.56,35.08,3.43,8,4.5
2025-08-23,Sábado,Tarde,Delivery/App,42,1432.2,34.1,10.49,8,5.0
2025-08-23,Sábado,Noite,Salão,57,1841.1,32.3,5.46,14,4.7
2025-08-23,Sábado,Noite,Drive-Thru,134,3605.94,26.91,3.04,14,4.7
2025-08-23,Sábado,Noite,Delivery/App,46,2046.54,44.49,11.56,14,4.7
2025-08-24,Domingo,Manhã,Salão,28,933.8,33.35,6.19,6,4.5
2025-08-24,Domingo,Manhã,Drive-Thru,55,1811.15,32.93,3.94,6,4.3
2025-08-24,Domingo,Manhã,Delivery/App,16,713.76,44.61,10.45,6,4.4
2025-08-24,Domingo,Tarde,Salão,61,2017.27,33.07,6.01,7,4.5
2025-08-24,Domingo,Tarde,Drive-Thru,131,4250.95,32.45,4.16,7,4.4
2025-08-24,Domingo,Tarde,Delivery/App,31,1128.4,36.4,11.28,7,4.7
2025-08-24,Domingo,Noite,Salão,58,1881.52,32.44,6.63,11,4.8
2025-08-24,Domingo,Noite,Drive-Thru,151,4493.76,29.76,3.69,11,4.5
2025-08-24,Domingo,Noite,Delivery/App,55,2465.65,44.83,11.32,11,4.9
2025-08-25,Segunda,Manhã,Salão,28,799.68,28.56,5.94,5,4.2
2025-08-25,Segunda,Manhã,Drive-Thru,47,1435.38,30.54,3.25,5,4.5
2025-08-25,Segunda,Manhã,Delivery/App,12,449.52,37.46,10.68,5,4.5
2025-08-25,Segunda,Tarde,Salão,59,1957.62,33.18,5.87,10,4.6
2025-08-25,Segunda,Tarde,Drive-Thru,89,2627.28,29.52,3.44,10,4.4
2025-08-25,Segunda,Tarde,Delivery/App,30,1125.3,37.51,11.23,10,4.5
2025-08-25,Segunda,Noite,Salão,42,1052.52,25.06,6.01,12,5.0
2025-08-25,Segunda,Noite,Drive-Thru,107,3754.63,35.09,2.77,12,5.0
2025-08-25,Segunda,Noite,Delivery/App,30,980.1,32.67,10.48,12,5.0
2025-08-26,Terça,Manhã,Salão,28,816.2,29.15,4.85,6,4.4
2025-08-26,Terça,Manhã,Drive-Thru,43,1087.9,25.3,2.58,6,4.5
2025-08-26,Terça,Manhã,Delivery/App,11,456.83,41.53,10.16,6,4.5
2025-08-26,Terça,Tarde,Salão,51,1433.61,28.11,5.86,7,4.3
2025-08-26,Terça,Tarde,Drive-Thru,91,3179.54,34.94,3.36,7,4.6
2025-08-26,Terça,Tarde,Delivery/App,30,1095.9,36.53,10.29,7,4.6
2025-08-26,Terça,Noite,Salão,40,909.2,22.73,5.97,10,4.4
2025-08-26,Terça,Noite,Drive-Thru,71,2078.88,29.28,3.25,10,5.0
2025-08-26,Terça,Noite,Delivery/App,36,1140.48,31.68,11.86,10,4.8
2025-08-27,Quarta,Manhã,Salão,25,644.25,25.77,4.83,6,4.9
2025-08-27,Quarta,Manhã,Drive-Thru,50,1639.0,32.78,3.35,6,4.7
2025-08-27,Quarta,Manhã,Delivery/App,14,443.38,31.67,9.93,6,4.6
2025-08-27,Quarta,Tarde,Salão,61,1998.97,32.77,5.03,7,5.0
2025-08-27,Quarta,Tarde,Drive-Thru,76,2568.04,33.79,3.32,7,4.8
2025-08-27,Quarta,Tarde,Delivery/App,28,1265.6,45.2,11.57,7,4.3
2025-08-27,Quarta,Noite,Salão,40,1095.2,27.38,6.51,10,4.7
2025-08-27,Quarta,Noite,Drive-Thru,106,2910.76,27.46,3.89,10,4.4
2025-08-27,Quarta,Noite,Delivery/App,31,1083.76,34.96,11.57,10,4.7
2025-08-28,Quinta,Manhã,Salão,28,880.04,31.43,5.46,5,4.7
2025-08-28,Quinta,Manhã,Drive-Thru,50,1297.0,25.94,3.59,5,4.4
2025-08-28,Quinta,Manhã,Delivery/App,15,507.45,33.83,9.99,5,4.7
2025-08-28,Quinta,Tarde,Salão,53,1739.99,32.83,5.29,10,4.7
2025-08-28,Quinta,Tarde,Drive-Thru,86,2425.2,28.2,2.48,10,4.8
2025-08-28,Quinta,Tarde,Delivery/App,30,1100.1,36.67,10.35,10,4.4
2025-08-28,Quinta,Noite,Salão,44,1334.08,30.32,5.99,11,4.8
2025-08-28,Quinta,Noite,Drive-Thru,103,3266.13,31.71,3.28,11,5.0
2025-08-28,Quinta,Noite,Delivery/App,40,1833.6,45.84,11.59,11,4.5
2025-08-29,Sexta,Manhã,Salão,40,953.6,23.84,6.51,7,4.6
2025-08-29,Sexta,Manhã,Drive-Thru,54,1379.16,25.54,3.41,7,4.4
2025-08-29,Sexta,Manhã,Delivery/App,16,720.96,45.06,9.38,7,4.6
2025-08-29,Sexta,Tarde,Salão,59,1997.74,33.86,6.1,7,4.6
2025-08-29,Sexta,Tarde,Drive-Thru,113,3948.22,34.94,3.56,7,4.5
2025-08-29,Sexta,Tarde,Delivery/App,43,1329.13,30.91,11.28,7,4.4
2025-08-29,Sexta,Noite,Salão,50,1396.0,27.92,6.13,10,4.4
2025-08-29,Sexta,Noite,Drive-Thru,150,4134.0,27.56,3.19,10,5.0
2025-08-29,Sexta,Noite,Delivery/App,55,2384.25,43.35,11.38,10,4.6
2025-08-30,Sábado,Manhã,Salão,35,964.25,27.55,6.68,6,4.6
2025-08-30,Sábado,Manhã,Drive-Thru,63,1956.78,31.06,3.23,6,4.8
2025-08-30,Sábado,Manhã,Delivery/App,14,471.1,33.65,10.3,6,4.6
2025-08-30,Sábado,Tarde,Salão,80,2692.0,33.65,5.38,9,4.7
2025-08-30,Sábado,Tarde,Drive-Thru,124,2977.24,24.01,3.54,9,4.8
2025-08-30,Sábado,Tarde,Delivery/App,44,1601.6,36.4,10.87,9,4.2
2025-08-30,Sábado,Noite,Salão,60,1470.0,24.5,6.34,13,4.3
2025-08-30,Sábado,Noite,Drive-Thru,136,4502.96,33.11,3.57,13,4.8
2025-08-30,Sábado,Noite,Delivery/App,56,1900.08,33.93,11.39,13,4.9
2025-08-31,Domingo,Manhã,Salão,38,867.54,22.83,5.36,8,4.7
2025-08-31,Domingo,Manhã,Drive-Thru,57,1978.47,34.71,2.51,8,4.8
2025-08-31,Domingo,Manhã,Delivery/App,17,522.92,30.76,9.88,8,4.3
2025-08-31,Domingo,Tarde,Salão,75,2077.5,27.7,6.06,10,4.5
2025-08-31,Domingo,Tarde,Drive-Thru,108,3673.08,34.01,2.78,10,4.5
2025-08-31,Domingo,Tarde,Delivery/App,31,1102.36,35.56,10.96,10,4.9
2025-08-31,Domingo,Noite,Salão,54,1258.2,23.3,6.18,11,4.0
2025-08-31,Domingo,Noite,Drive-Thru,147,5206.74,35.42,3.13,11,5.0
2025-08-31,Domingo,Noite,Delivery/App,52,2061.8,39.65,11.63,11,4.4
2025-09-01,Segunda,Manhã,Salão,27,600.21,22.23,6.37,4,4.8
2025-09-01,Segunda,Manhã,Drive-Thru,49,1216.18,24.82,3.28,4,4.5
2025-09-01,Segunda,Manhã,Delivery/App,13,533.26,41.02,10.41,4,4.7
2025-09-01,Segunda,Tarde,Salão,41,989.74,24.14,5.85,9,4.6
2025-09-01,Segunda,Tarde,Drive-Thru,100,2878.0,28.78,3.15,9,4.4
2025-09-01,Segunda,Tarde,Delivery/App,28,1266.44,45.23,11.06,9,4.6
2025-09-01,Segunda,Noite,Salão,40,968.8,24.22,6.31,8,4.7
2025-09-01,Segunda,Noite,Drive-Thru,103,3668.86,35.62,3.53,8,4.6
2025-09-01,Segunda,Noite,Delivery/App,36,1287.72,35.77,11.91,8,4.4
2025-09-02,Terça,Manhã,Salão,28,929.6,33.2,5.93,4,4.7
2025-09-02,Terça,Manhã,Drive-Thru,43,1255.6,29.2,3.38,4,4.7
2025-09-02,Terça,Manhã,Delivery/App,12,403.68,33.64,11.12,4,4.4
2025-09-02,Terça,Tarde,Salão,44,1169.08,26.57,5.54,6,4.4
2025-09-02,Terça,Tarde,Drive-Thru,75,2682.75,35.77,4.39,6,4.7
2025-09-02,Terça,Tarde,Delivery/App,23,804.77,34.99,11.03,6,4.6
2025-09-02,Terça,Noite,Salão,44,1110.12,25.23,5.72,11,4.9
2025-09-02,Terça,Noite,Drive-Thru,98,3493.7,35.65,3.7,11,4.6
2025-09-02,Terça,Noite,Delivery/App,35,1548.4,44.24,12.32,11,4.5
2025-09-03,Quarta,Manhã,Salão,28,756.0,27.0,5.19,5,4.5
2025-09-03,Quarta,Manhã,Drive-Thru,46,1522.14,33.09,3.58,5,4.9
2025-09-03,Quarta,Manhã,Delivery/App,13,444.08,34.16,10.37,5,4.7
2025-09-03,Quarta,Tarde,Salão,53,1540.71,29.07,5.73,7,4.4
2025-09-03,Quarta,Tarde,Drive-Thru,105,3085.95,29.39,4.06,7,4.4
2025-09-03,Quarta,Tarde,Delivery/App,32,1178.24,36.82,11.2,7,4.7
2025-09-03,Quarta,Noite,Salão,40,936.4,23.41,6.39,10,5.0
2025-09-03,Quarta,Noite,Drive-Thru,92,3045.2,33.1,4.0,10,4.8
2025-09-03,Quarta,Noite,Delivery/App,35,1199.8,34.28,11.62,10,4.3
2025-09-04,Quinta,Manhã,Salão,25,642.25,25.69,5.44,5,4.6
2025-09-04,Quinta,Manhã,Drive-Thru,46,1450.38,31.53,3.81,5,4.3
2025-09-04,Quinta,Manhã,Delivery/App,11,480.92,43.72,10.52,5,4.4
2025-09-04,Quinta,Tarde,Salão,56,1896.16,33.86,5.77,10,4.9
2025-09-04,Quinta,Tarde,Drive-Thru,87,2362.92,27.16,2.68,10,4.7
2025-09-04,Quinta,Tarde,Delivery/App,26,1149.98,44.23,10.05,10,4.9
2025-09-04,Quinta,Noite,Salão,42,1271.34,30.27,5.84,12,4.6
2025-09-04,Quinta,Noite,Drive-Thru,89,3166.62,35.58,2.61,12,4.7
2025-09-04,Quinta,Noite,Delivery/App,45,2068.2,45.96,11.26,12,4.7
2025-09-05,Sexta,Manhã,Salão,26,682.76,26.26,5.89,7,3.8
2025-09-05,Sexta,Manhã,Drive-Thru,62,1783.12,28.76,3.47,7,4.5
2025-09-05,Sexta,Manhã,Delivery/App,14,600.04,42.86,10.74,7,4.4
2025-09-05,Sexta,Tarde,Salão,84,1959.72,23.33,6.43,8,4.6
2025-09-05,Sexta,Tarde,Drive-Thru,138,4454.64,32.28,4.15,8,4.5
2025-09-05,Sexta,Tarde,Delivery/App,39,1540.89,39.51,11.45,8,4.7
2025-09-05,Sexta,Noite,Salão,60,1903.2,31.72,4.78,13,4.6
2025-09-05,Sexta,Noite,Drive-Thru,140,4947.6,35.34,2.1,13,4.9
2025-09-05,Sexta,Noite,Delivery/App,50,1644.0,32.88,11.69,13,4.8
2025-09-06,Sábado,Manhã,Salão,29,755.45,26.05,5.65,7,4.2
2025-09-06,Sábado,Manhã,Drive-Thru,63,1765.89,28.03,2.91,7,4.5
2025-09-06,Sábado,Manhã,Delivery/App,16,632.0,39.5,9.89,7,4.6
2025-09-06,Sábado,Tarde,Salão,70,1912.4,27.32,5.84,9,4.5
2025-09-06,Sábado,Tarde,Drive-Thru,113,3590.01,31.77,3.56,9,4.6
2025-09-06,Sábado,Tarde,Delivery/App,42,1805.16,42.98,10.88,9,4.5
2025-09-06,Sábado,Noite,Salão,45,1170.9,26.02,5.55,14,4.7
2025-09-06,Sábado,Noite,Drive-Thru,153,4642.02,30.34,3.09,14,4.7
2025-09-06,Sábado,Noite,Delivery/App,58,2444.12,42.14,11.31,14,4.5
2025-09-07,Domingo,Manhã,Salão,33,827.97,25.09,5.55,7,4.6
2025-09-07,Domingo,Manhã,Drive-Thru,68,2150.84,31.63,3.44,7,4.6
2025-09-07,Domingo,Manhã,Delivery/App,17,727.26,42.78,9.76,7,4.5
2025-09-07,Domingo,Tarde,Salão,78,1781.52,22.84,5.81,9,4.7
2025-09-07,Domingo,Tarde,Drive-Thru,140,4323.2,30.88,2.89,9,4.6
2025-09-07,Domingo,Tarde,Delivery/App,28,1101.52,39.34,10.02,9,4.6
2025-09-07,Domingo,Noite,Salão,55,1421.2,25.84,6.71,11,4.3
2025-09-07,Domingo,Noite,Drive-Thru,129,3716.49,28.81,4.35,11,4.9
2025-09-07,Domingo,Noite,Delivery/App,46,1578.26,34.31,11.48,11,4.5
2025-09-08,Segunda,Manhã,Salão,29,663.81,22.89,5.31,4,4.7
2025-09-08,Segunda,Manhã,Drive-Thru,48,1727.52,35.99,2.91,4,4.4
2025-09-08,Segunda,Manhã,Delivery/App,14,595.14,42.51,10.76,4,4.7
2025-09-08,Segunda,Tarde,Salão,40,1336.4,33.41,5.71,9,4.7
2025-09-08,Segunda,Tarde,Drive-Thru,76,1929.64,25.39,3.01,9,4.3
2025-09-08,Segunda,Tarde,Delivery/App,33,1032.57,31.29,10.74,9,4.7
2025-09-08,Segunda,Noite,Salão,46,1077.32,23.42,5.75,11,4.6
2025-09-08,Segunda,Noite,Drive-Thru,103,3024.08,29.36,2.95,11,4.8
2025-09-08,Segunda,Noite,Delivery/App,40,1766.4,44.16,11.32,11,4.7
2025-09-09,Terça,Manhã,Salão,26,600.08,23.08,5.67,6,4.4
2025-09-09,Terça,Manhã,Drive-Thru,45,1160.1,25.78,2.84,6,4.7
2025-09-09,Terça,Manhã,Delivery/App,12,551.4,45.95,10.68,6,4.2
2025-09-09,Terça,Tarde,Salão,52,1493.96,28.73,5.59,9,4.4
2025-09-09,Terça,Tarde,Drive-Thru,81,2577.42,31.82,3.19,9,4.4
2025-09-09,Terça,Tarde,Delivery/App,27,1135.35,42.05,10.87,9,4.7
2025-09-09,Terça,Noite,Salão,39,917.28,23.52,6.16,10,4.5
2025-09-09,Terça,Noite,Drive-Thru,92,2732.4,29.7,2.93,10,5.0
2025-09-09,Terça,Noite,Delivery/App,35,1398.95,39.97,12.09,10,4.8
2025-09-10,Quarta,Manhã,Salão,31,902.1,29.1,5.85,5,4.6
2025-09-10,Quarta,Manhã,Drive-Thru,50,1222.0,24.44,3.98,5,4.4
2025-09-10,Quarta,Manhã,Delivery/App,13,570.44,43.88,10.4,5,4.4
2025-09-10,Quarta,Tarde,Salão,51,1433.61,28.11,5.74,7,4.7
2025-09-10,Quarta,Tarde,Drive-Thru,72,2100.96,29.18,3.57,7,4.3
2025-09-10,Quarta,Tarde,Delivery/App,32,986.56,30.83,10.78,7,4.5
2025-09-10,Quarta,Noite,Salão,40,985.2,24.63,5.76,9,4.9
2025-09-10,Quarta,Noite,Drive-Thru,112,2815.68,25.14,3.97,9,4.8
2025-09-10,Quarta,Noite,Delivery/App,31,1139.87,36.77,11.91,9,4.7
2025-09-11,Quinta,Manhã,Salão,29,701.51,24.19,6.18,6,4.5
2025-09-11,Quinta,Manhã,Drive-Thru,46,1177.14,25.59,2.55,6,4.4
2025-09-11,Quinta,Manhã,Delivery/App,12,429.84,35.82,9.97,6,4.5
2025-09-11,Quinta,Tarde,Salão,48,1501.44,31.28,5.51,7,4.5
2025-09-11,Quinta,Tarde,Drive-Thru,91,2653.56,29.16,3.87,7,4.6
2025-09-11,Quinta,Tarde,Delivery/App,31,994.79,32.09,10.85,7,4.5
2025-09-11,Quinta,Noite,Salão,38,1194.72,31.44,6.37,9,4.8
2025-09-11,Quinta,Noite,Drive-Thru,104,3548.48,34.12,3.92,9,4.5
2025-09-11,Quinta,Noite,Delivery/App,35,1394.75,39.85,10.94,9,4.4
2025-09-12,Sexta,Manhã,Salão,33,1111.44,33.68,6.23,6,4.6
2025-09-12,Sexta,Manhã,Drive-Thru,61,2108.77,34.57,3.52,6,4.8
2025-09-12,Sexta,Manhã,Delivery/App,17,607.07,35.71,9.99,6,4.7
2025-09-12,Sexta,Tarde,Salão,77,1707.86,22.18,5.72,10,4.7
